Student_ID,Age,Grade_Level,Prior_CT_Experience,Tool_Used,Abstraction_Score,Algorithmic_Thinking_Score,Decomposition_Score,Pattern_Recognition_Score,Debugging_Score,Creative_Expression_Score,Tool_Session_Count,Time_Spent_Per_Session,Tasks_Completed,Tool_Features_Used,Lines_of_Code,Pre_Test_Score,Post_Test_Score,Improvement_Score,Critical_Thinking_Score,Collaboration_Score,Engagement_Level,Motivation_Score,Error_Rate,Feedback_Received,Skill_Improvement_Category,CT_Mastery_Level,Tool_Effectiveness
S07279,16,High,Beginner,Python,2,3,1,4,1,3,9,44,16,3,450,51,75,24,4,5,3,5,4,2,2,Beginner,Low
S07280,28,High,Beginner,Python,3,3,3,2,4,4,6,45,15,5,171,65,87,22,4,5,5,5,6,4,1,Beginner,High
S07281,28,Middle,Beginner,Micro:bit,2,3,5,3,2,4,7,25,17,4,395,41,53,12,3,5,3,5,2,4,1,Beginner,High
S07282,28,High,Intermediate,Micro:bit,5,2,4,5,1,3,9,29,20,2,181,54,66,12,2,3,4,5,5,4,1,Proficient,High
S07283,32,Middle,None,Scratch,5,4,3,2,2,4,4,41,6,4,462,67,85,18,2,5,4,2,4,3,1,Beginner,Low
S07284,33,Middle,None,Scratch,5,3,1,4,1,3,6,28,10,5,198,44,63,19,4,4,4,4,4,1,2,Proficient,High
S07285,25,High,Intermediate,Micro:bit,3,5,1,3,4,5,4,43,13,3,442,64,81,17,4,3,5,2,2,3,1,Proficient,Medium
S07286,12,Middle,Beginner,Python,4,2,3,5,3,3,8,43,8,4,341,48,59,11,2,5,5,3,5,3,2,Beginner,Low
S07287,26,High,Beginner,Scratch,3,2,2,4,4,4,4,48,19,4,193,65,89,24,3,3,4,2,4,1,1,Expert,High
S07288,29,Middle,None,Micro:bit,2,5,4,5,5,3,8,45,7,2,314,42,61,19,5,3,4,5,3,4,1,Proficient,Low
S07289,31,Middle,Beginner,Micro:bit,2,3,5,2,1,3,10,27,18,5,152,49,70,21,5,5,3,5,2,3,2,Proficient,Low
S07290,14,High,Beginner,Python,3,5,5,4,4,4,6,43,15,5,376,63,82,19,3,5,4,4,5,4,1,Proficient,Low
S07291,27,Middle,None,Micro:bit,4,5,3,5,5,5,8,28,8,4,296,67,82,15,5,3,5,5,4,3,2,Expert,Medium
S07292,19,High,Beginner,Python,4,5,5,2,1,4,6,59,9,5,403,42,59,17,5,3,3,2,4,2,2,Beginner,Low
S07293,26,High,Intermediate,Blockly,3,3,3,4,5,4,6,52,10,2,428,53,76,23,4,3,5,3,2,3,2,Expert,Medium
S07294,19,High,Beginner,Blockly,2,3,3,5,4,4,10,59,18,2,356,40,62,22,2,3,5,4,2,2,1,Beginner,High
S07295,29,Middle,None,Micro:bit,2,5,2,4,1,5,7,55,20,4,165,47,62,15,4,3,4,2,4,4,1,Expert,High
S07296,21,Middle,None,Micro:bit,4,4,2,4,2,3,9,44,14,3,439,53,66,13,4,5,3,2,6,2,1,Expert,Medium
S07297,24,High,Intermediate,Scratch,4,2,1,4,4,5,3,39,6,3,392,70,82,12,5,3,4,2,6,1,1,Developing,High
S07298,32,High,Beginner,Python,4,3,1,4,5,5,10,34,8,2,395,53,64,11,5,5,3,2,4,2,2,Proficient,High
S07299,27,High,None,Python,4,4,1,2,2,5,3,47,16,3,489,68,81,13,4,4,4,5,6,3,2,Expert,Low
S07300,26,Middle,Intermediate,Blockly,3,4,2,5,2,5,10,51,10,2,357,66,91,25,3,4,4,5,4,3,1,Beginner,Medium
S07301,33,Middle,Intermediate,Scratch,3,2,1,4,1,3,6,59,19,3,361,48,66,18,2,4,5,5,3,4,1,Beginner,Low
S07302,23,Middle,Intermediate,Micro:bit,4,2,5,2,3,4,10,41,20,3,280,67,81,14,5,4,3,4,3,3,2,Developing,High
S07303,15,Middle,None,Blockly,5,5,1,3,5,3,5,52,20,4,178,47,70,23,4,4,5,2,3,2,2,Proficient,Medium
S07304,22,Middle,Beginner,Python,3,2,1,3,2,4,9,36,16,5,333,69,85,16,5,5,3,3,2,2,1,Developing,Medium
S07305,15,Middle,Beginner,Scratch,4,5,3,5,2,4,10,39,19,2,344,46,56,10,3,5,4,2,2,3,1,Proficient,Low
S07306,22,High,Intermediate,Blockly,5,4,5,2,2,3,3,58,19,2,296,66,79,13,5,3,5,3,6,2,1,Expert,Low
S07307,15,Middle,Intermediate,Scratch,3,2,2,5,1,3,6,45,20,3,493,59,70,11,5,3,3,4,3,3,2,Expert,High
S07308,35,High,None,Python,5,2,3,2,1,3,9,40,19,2,379,45,60,15,5,4,4,5,4,4,2,Developing,Low
S07309,32,High,Beginner,Micro:bit,4,4,4,3,3,3,9,29,10,3,483,43,54,11,2,5,5,3,6,3,1,Proficient,High
S07310,26,High,Beginner,Python,2,2,1,4,1,3,5,43,8,3,122,52,67,15,3,3,3,4,6,2,2,Proficient,Low
S07311,32,High,Intermediate,Scratch,2,4,5,3,5,3,10,46,12,5,389,48,67,19,4,4,4,3,5,3,1,Proficient,Medium
S07312,17,Middle,Intermediate,Blockly,3,5,1,2,5,4,3,59,17,2,153,69,84,15,2,4,4,5,3,2,2,Developing,Low
S07313,33,Middle,Intermediate,Micro:bit,3,3,2,4,5,3,9,47,19,4,335,44,58,14,4,3,5,3,3,2,1,Proficient,Medium
S07314,35,High,None,Scratch,3,2,5,2,3,5,10,53,9,2,126,50,73,23,5,4,5,3,6,4,1,Proficient,Medium
S07315,34,High,None,Micro:bit,3,2,3,4,1,3,8,40,10,4,238,67,91,24,5,5,4,2,3,2,1,Proficient,Low
S07316,15,Middle,Beginner,Scratch,5,4,5,2,2,4,7,60,14,3,168,55,69,14,2,3,4,5,5,4,2,Expert,High
S07317,31,High,Intermediate,Python,3,2,4,5,4,5,4,57,8,4,350,58,75,17,3,5,4,2,6,4,2,Beginner,Medium
S07318,21,High,None,Blockly,4,3,4,2,2,5,10,42,13,3,319,63,75,12,5,4,3,2,2,1,2,Beginner,Medium
S07319,29,High,Beginner,Scratch,4,5,3,5,4,4,8,45,5,5,280,51,74,23,4,3,4,5,6,3,2,Proficient,Low
S07320,27,High,None,Scratch,4,5,3,5,1,3,3,25,5,2,490,53,65,12,2,4,5,3,5,1,1,Beginner,Medium
S07321,32,Middle,Intermediate,Scratch,4,3,5,5,2,4,7,40,13,5,119,57,82,25,4,5,3,3,3,1,1,Developing,Low
S07322,30,High,Beginner,Blockly,3,5,2,2,3,4,9,30,11,2,465,53,72,19,3,5,3,3,5,2,1,Beginner,High
S07323,19,Middle,Beginner,Scratch,4,3,3,4,3,5,6,55,6,2,281,56,67,11,3,4,4,5,3,3,2,Expert,Medium
S07324,16,Middle,Intermediate,Scratch,3,2,5,5,5,4,8,50,17,2,402,47,58,11,5,3,3,2,5,1,2,Proficient,Low
S07325,22,High,Intermediate,Micro:bit,4,3,3,2,4,5,6,38,14,4,330,64,83,19,4,4,3,4,6,4,2,Proficient,Medium
S07326,30,Middle,Intermediate,Scratch,2,2,3,2,5,3,6,55,6,5,333,42,64,22,4,4,4,4,3,4,2,Beginner,High
S07327,22,High,Beginner,Python,2,5,3,4,3,3,9,43,16,3,424,41,52,11,2,4,5,4,6,3,1,Beginner,Medium
S07328,16,Middle,None,Scratch,2,3,5,2,2,3,5,45,17,5,205,58,69,11,3,5,5,4,6,3,1,Proficient,Low
S07329,34,Middle,None,Micro:bit,5,3,3,2,4,3,7,49,7,2,102,48,58,10,4,3,3,4,3,3,2,Proficient,Medium
S07330,12,Middle,Beginner,Micro:bit,4,2,4,2,3,4,7,44,11,2,418,45,61,16,4,5,5,2,3,3,1,Beginner,Medium
S07331,28,High,None,Blockly,4,5,3,3,3,4,8,26,8,3,489,48,72,24,3,5,3,2,2,4,2,Developing,Low
S07332,18,High,None,Blockly,5,3,2,3,3,4,7,36,5,2,330,54,65,11,5,5,3,3,6,4,2,Developing,Medium
S07333,33,Middle,None,Micro:bit,2,3,3,3,2,5,9,35,6,2,189,50,65,15,3,4,5,4,5,4,1,Developing,Low
S07334,24,High,None,Python,3,3,1,2,4,3,6,37,7,4,263,50,62,12,3,3,5,4,4,4,1,Developing,Low
S07335,31,High,Intermediate,Python,2,3,1,4,1,5,4,43,19,4,479,41,66,25,5,3,4,4,4,3,1,Proficient,Low
S07336,12,Middle,None,Blockly,3,4,5,5,1,4,3,50,12,4,245,50,65,15,3,4,3,4,2,1,2,Expert,Low
S07337,27,High,Beginner,Blockly,3,5,3,5,4,4,7,30,8,3,489,66,82,16,5,4,3,3,2,1,1,Expert,Medium
S07338,16,Middle,Intermediate,Blockly,3,3,1,3,5,3,3,25,19,2,140,59,69,10,5,5,4,4,3,3,1,Developing,Low
S07339,14,High,None,Micro:bit,4,4,5,4,5,5,5,38,5,5,401,50,69,19,2,4,3,3,3,2,1,Expert,Low
S07340,22,High,None,Blockly,4,2,2,5,1,4,3,32,18,4,245,54,67,13,5,5,5,4,4,1,2,Proficient,Low
S07341,19,High,Intermediate,Micro:bit,3,5,5,5,3,3,3,52,19,2,213,43,56,13,4,3,4,3,2,3,2,Beginner,High
S07342,34,High,Beginner,Blockly,2,5,1,5,5,3,6,51,6,5,87,45,68,23,4,4,4,5,6,3,1,Developing,Low
S07343,29,Middle,Intermediate,Python,3,2,1,5,4,5,4,44,15,2,498,53,77,24,5,4,5,2,6,1,1,Developing,Medium
S07344,34,Middle,Beginner,Micro:bit,3,3,5,5,5,5,5,58,5,2,99,49,67,18,3,3,5,5,2,4,1,Beginner,High
S07345,27,Middle,Beginner,Micro:bit,3,3,5,5,2,3,3,43,17,5,224,64,82,18,2,3,5,5,6,1,1,Expert,Medium
S07346,32,High,Intermediate,Scratch,5,3,2,5,2,5,6,43,16,2,400,57,82,25,5,4,5,2,2,3,2,Expert,Medium
S07347,23,Middle,None,Micro:bit,5,4,2,3,3,5,3,49,7,4,185,69,79,10,2,3,3,2,3,4,2,Beginner,Medium
S07348,15,Middle,Beginner,Python,2,4,3,2,4,3,3,52,14,4,153,62,74,12,2,5,3,3,3,1,1,Beginner,High
S07349,25,High,Beginner,Blockly,2,2,4,4,1,3,10,32,14,3,186,49,60,11,3,3,5,5,6,4,1,Developing,Medium
S07350,33,High,None,Blockly,3,4,3,5,3,3,8,44,20,2,83,43,62,19,4,3,5,5,5,2,2,Beginner,High
S07351,33,High,Beginner,Blockly,2,2,4,2,2,3,8,57,20,3,220,41,59,18,2,3,5,5,2,2,2,Beginner,Medium
S07352,25,Middle,None,Blockly,5,3,3,5,3,4,5,50,15,5,425,60,73,13,5,4,3,3,4,1,2,Beginner,High
S07353,13,Middle,Intermediate,Micro:bit,5,5,3,5,4,5,3,29,13,5,116,66,86,20,4,4,5,5,2,3,2,Developing,High
S07354,19,Middle,None,Python,2,3,5,5,4,5,10,54,6,4,315,66,88,22,5,5,3,5,4,1,2,Proficient,Medium
S07355,15,High,None,Blockly,5,2,4,5,4,4,3,41,13,4,483,58,82,24,5,4,5,4,3,3,2,Expert,Low
S07356,24,Middle,None,Micro:bit,4,3,1,3,2,3,5,40,19,5,164,64,88,24,4,4,5,3,5,3,2,Developing,High
S07357,20,Middle,None,Micro:bit,5,4,2,4,1,4,9,31,12,2,266,42,59,17,3,5,3,5,2,3,1,Proficient,Low
S07358,26,Middle,Beginner,Python,4,4,3,5,2,4,7,59,7,5,231,65,83,18,3,5,3,2,2,1,2,Developing,Low
S07359,21,High,Beginner,Blockly,4,2,2,2,2,3,8,50,8,3,239,59,78,19,5,3,3,2,6,4,1,Expert,Low
S07360,19,High,Intermediate,Blockly,3,2,3,3,2,5,7,25,14,2,169,50,64,14,3,4,4,5,6,1,2,Beginner,Low
S07361,18,High,None,Micro:bit,5,2,3,2,4,4,8,43,6,2,468,40,62,22,3,5,4,2,4,1,2,Developing,Low
S07362,28,High,None,Scratch,5,3,3,4,4,3,3,48,8,2,474,67,78,11,3,5,3,4,4,4,1,Developing,Medium
S07363,15,High,Intermediate,Micro:bit,2,4,4,3,3,4,8,34,16,5,154,49,59,10,3,5,5,5,6,3,1,Beginner,High
S07364,34,Middle,Intermediate,Blockly,4,4,2,3,1,5,8,33,16,5,404,47,70,23,4,3,4,3,3,2,1,Expert,Medium
S07365,30,High,None,Blockly,3,3,3,4,3,4,10,59,17,4,144,52,68,16,4,5,5,2,4,1,1,Developing,Medium
S07366,15,Middle,Beginner,Scratch,3,4,1,3,1,5,10,47,9,2,417,46,58,12,3,3,3,3,4,1,2,Beginner,Medium
S07367,31,Middle,Beginner,Scratch,2,5,2,5,3,5,6,45,7,2,276,69,87,18,4,5,3,3,4,2,1,Beginner,High
S07368,26,High,Intermediate,Scratch,4,3,1,5,5,4,7,35,16,4,380,64,86,22,2,4,4,4,4,3,2,Expert,Medium
S07369,26,Middle,Intermediate,Blockly,2,3,1,2,5,3,4,57,11,2,420,69,87,18,3,5,4,3,6,2,2,Developing,High
S07370,32,Middle,None,Scratch,4,4,4,3,1,3,7,27,16,3,377,59,77,18,3,5,5,3,6,2,2,Proficient,Medium
S07371,20,Middle,None,Scratch,5,5,1,3,5,3,6,50,10,2,135,62,85,23,2,3,4,3,6,3,2,Beginner,High
S07372,32,Middle,None,Blockly,3,2,4,4,3,4,8,31,17,5,301,57,67,10,2,4,5,4,5,4,2,Expert,Low
S07373,13,High,None,Python,5,3,3,4,5,5,8,32,8,4,280,64,87,23,3,4,3,4,5,4,1,Beginner,Low
S07374,13,Middle,Intermediate,Scratch,4,3,5,2,2,3,10,31,14,4,394,68,86,18,3,4,3,4,6,3,1,Beginner,High
S07375,29,Middle,Beginner,Python,5,2,1,4,5,4,9,27,13,2,240,44,62,18,4,4,3,5,2,1,1,Proficient,Low
S07376,12,High,None,Micro:bit,5,2,3,4,1,5,6,60,19,3,259,64,86,22,5,3,3,3,5,1,2,Expert,Medium
S07377,23,Middle,None,Blockly,5,2,2,5,5,5,10,45,12,3,377,64,85,21,4,5,5,5,4,1,2,Proficient,High
S07378,21,Middle,Intermediate,Python,2,2,4,5,3,5,8,34,18,4,169,64,82,18,5,5,4,5,3,1,2,Expert,Low
S07379,32,High,Beginner,Micro:bit,5,2,2,3,4,4,4,33,13,3,133,54,70,16,4,3,3,4,2,2,1,Expert,Low
S07380,30,High,Intermediate,Blockly,3,3,3,3,4,5,5,40,5,2,323,57,68,11,3,4,3,5,4,4,1,Beginner,Low
S07381,35,Middle,None,Blockly,3,5,5,3,1,5,5,41,16,4,391,51,75,24,3,3,4,5,5,3,1,Developing,High
S07382,24,Middle,Intermediate,Blockly,5,5,2,4,1,3,7,58,17,5,84,69,84,15,5,3,4,4,6,4,2,Beginner,High
S07383,34,Middle,None,Python,2,5,5,2,5,5,5,52,7,5,344,67,92,25,4,5,5,5,6,4,2,Developing,High
S07384,29,Middle,Intermediate,Blockly,2,3,5,5,5,5,10,42,6,3,260,57,78,21,4,5,5,4,4,2,1,Proficient,High
S07385,33,High,Beginner,Python,4,3,2,2,2,4,5,37,8,4,494,64,84,20,3,4,3,4,2,4,2,Beginner,Medium
S07386,35,High,Beginner,Micro:bit,3,4,3,4,2,4,3,36,20,4,490,43,61,18,5,3,3,5,3,1,2,Developing,High
S07387,30,Middle,Beginner,Scratch,3,4,4,5,5,4,7,45,14,5,105,65,77,12,5,5,5,2,2,2,2,Expert,High
S07388,30,Middle,Intermediate,Scratch,4,5,1,3,1,5,3,51,9,4,412,45,69,24,2,3,3,5,4,2,1,Developing,High
S07389,31,High,None,Python,4,2,1,2,5,3,6,35,17,4,212,52,66,14,2,5,3,2,4,3,2,Expert,Medium
S07390,17,High,Intermediate,Scratch,3,3,2,3,3,3,4,56,8,5,239,65,88,23,2,5,4,5,5,2,2,Beginner,High
S07391,22,High,Intermediate,Python,5,5,4,2,2,4,9,47,17,5,411,50,73,23,4,3,5,2,3,2,2,Expert,Medium
S07392,25,High,Beginner,Micro:bit,3,3,1,2,4,4,9,31,11,5,468,64,77,13,5,5,4,4,3,4,1,Beginner,Low
S07393,16,High,Beginner,Micro:bit,5,5,2,2,5,4,4,35,19,3,252,69,92,23,4,5,5,4,4,2,1,Expert,Medium
S07394,15,High,Intermediate,Blockly,5,3,1,3,2,5,4,41,17,4,406,40,53,13,2,4,3,2,6,1,2,Proficient,High
S07395,26,High,Beginner,Blockly,3,4,2,2,2,4,10,43,7,4,339,41,58,17,4,4,3,4,5,3,1,Expert,Medium
S07396,20,Middle,Intermediate,Micro:bit,4,2,4,5,4,4,3,32,20,4,491,52,74,22,4,3,4,2,6,4,1,Beginner,Low
S07397,13,High,Intermediate,Micro:bit,5,3,4,4,5,5,10,33,7,2,359,64,74,10,4,4,4,2,3,2,2,Proficient,Low
S07398,30,Middle,None,Scratch,4,5,5,2,1,4,10,41,18,4,322,67,84,17,5,5,3,4,2,3,2,Expert,Medium
S07399,27,Middle,None,Blockly,5,5,1,5,2,5,4,51,14,2,188,69,88,19,2,4,3,5,2,1,1,Expert,High
S07400,25,High,None,Scratch,5,5,3,5,1,5,4,27,6,2,362,62,80,18,5,3,5,5,5,1,2,Expert,Low
S07401,24,High,None,Python,4,4,2,3,5,4,9,57,20,3,430,49,70,21,3,5,3,2,5,3,2,Expert,High
S07402,29,High,Beginner,Scratch,4,4,3,3,2,5,9,27,11,2,138,64,88,24,2,3,3,3,2,3,2,Proficient,Medium
S07403,18,High,None,Python,4,4,2,5,5,3,3,27,18,2,195,58,78,20,5,3,4,2,6,2,2,Developing,Low
S07404,13,Middle,Intermediate,Scratch,3,2,2,3,4,4,10,25,9,5,348,53,72,19,3,3,5,2,4,2,2,Developing,High
S07405,22,Middle,Beginner,Micro:bit,4,3,4,2,3,4,3,46,11,5,457,66,82,16,3,4,4,3,3,3,1,Proficient,Medium
S07406,14,High,None,Blockly,4,5,5,5,5,4,6,47,5,4,443,60,78,18,2,3,3,3,3,3,2,Expert,Low
S07407,17,Middle,None,Blockly,5,4,1,5,2,3,6,54,7,5,232,59,73,14,2,3,3,2,3,1,2,Beginner,Medium
S07408,17,Middle,Intermediate,Blockly,4,3,1,2,1,4,7,55,11,3,270,53,67,14,2,4,3,4,3,3,1,Developing,High
S07409,32,High,Intermediate,Python,4,4,5,5,1,5,9,28,7,5,480,60,74,14,3,3,4,2,5,3,2,Developing,Low
S07410,24,Middle,Intermediate,Micro:bit,5,5,5,4,3,4,7,51,17,2,250,69,83,14,3,3,4,5,5,1,1,Expert,Medium
S07411,20,High,None,Python,2,5,5,5,3,5,5,59,19,4,147,55,77,22,2,3,4,2,3,4,2,Proficient,Low
S07412,33,High,Intermediate,Blockly,2,5,5,5,5,4,10,54,18,5,289,61,81,20,2,5,3,3,3,3,1,Expert,High
S07413,22,Middle,Intermediate,Blockly,3,5,4,2,1,3,7,32,10,2,487,69,85,16,2,4,5,3,3,1,1,Developing,Low
S07414,28,High,Beginner,Python,3,2,4,2,4,5,6,40,19,3,298,45,70,25,5,5,4,2,4,2,2,Beginner,Low
S07415,29,Middle,None,Micro:bit,4,3,2,2,1,3,9,56,17,2,369,64,83,19,2,5,5,2,5,4,1,Proficient,Medium
S07416,20,Middle,Beginner,Blockly,4,5,3,3,2,3,9,45,18,3,407,59,71,12,2,5,5,5,3,1,1,Developing,Medium
S07417,34,High,Beginner,Python,4,4,2,3,3,5,4,42,8,3,500,57,82,25,2,3,3,2,3,1,1,Beginner,Medium
S07418,16,Middle,None,Python,2,3,5,2,3,3,6,56,19,5,390,52,73,21,5,3,4,4,4,4,1,Developing,High
S07419,13,High,Beginner,Micro:bit,5,2,5,5,1,4,3,44,15,5,365,43,61,18,3,4,4,3,3,2,1,Proficient,High
S07420,25,High,Intermediate,Micro:bit,4,3,2,4,2,3,3,26,10,2,425,51,62,11,5,3,5,5,6,3,2,Expert,Low
S07421,21,High,None,Micro:bit,3,5,4,4,4,4,7,59,5,3,421,54,67,13,2,5,3,3,4,4,2,Beginner,High
S07422,25,High,Beginner,Blockly,5,5,5,4,5,3,4,33,16,4,104,40,50,10,2,5,4,4,6,4,1,Expert,Low
S07423,24,Middle,Intermediate,Blockly,4,4,2,5,2,3,7,39,19,2,130,44,69,25,4,5,5,4,6,2,1,Beginner,High
S07424,14,Middle,Intermediate,Micro:bit,5,2,5,5,2,4,8,44,20,4,314,42,53,11,4,4,4,5,5,4,2,Developing,High
S07425,16,High,Intermediate,Python,4,3,3,4,3,5,3,56,15,5,372,52,62,10,4,4,5,3,5,3,2,Beginner,Medium
S07426,32,High,None,Python,3,5,4,4,2,3,4,32,12,5,204,54,69,15,3,3,5,3,2,3,2,Beginner,High
S07427,18,Middle,Beginner,Python,3,3,2,3,2,5,8,29,10,5,392,65,80,15,3,3,4,3,3,2,1,Developing,Low
S07428,26,High,None,Scratch,2,4,2,5,2,3,7,55,19,4,112,52,76,24,2,5,4,2,5,4,2,Developing,Medium
S07429,15,Middle,Intermediate,Python,5,2,1,3,5,5,5,31,7,4,346,51,66,15,3,4,3,4,4,2,1,Developing,High
S07430,31,High,None,Micro:bit,4,3,1,5,1,4,9,52,18,3,129,55,73,18,4,5,4,2,3,2,1,Proficient,High
S07431,24,Middle,Intermediate,Python,5,3,4,5,4,5,6,58,9,5,484,41,58,17,4,4,3,5,4,4,2,Developing,High
S07432,32,High,None,Scratch,4,5,3,4,3,3,4,56,13,3,375,40,54,14,4,4,5,3,4,4,2,Developing,Low
S07433,18,High,Intermediate,Scratch,5,2,5,2,5,4,5,48,15,2,456,41,57,16,2,5,4,3,4,1,2,Beginner,Medium
S07434,34,High,None,Python,3,5,5,2,4,5,6,26,14,4,184,57,74,17,3,4,3,2,6,2,1,Beginner,High
S07435,31,High,Beginner,Blockly,2,3,4,4,4,4,4,44,15,5,260,57,77,20,2,4,3,2,3,4,1,Proficient,Medium
S07436,33,High,Intermediate,Blockly,3,3,4,2,2,4,3,28,9,2,144,58,83,25,4,4,5,3,3,1,2,Proficient,Medium
S07437,31,Middle,Intermediate,Python,2,5,1,3,4,5,4,49,11,5,323,46,62,16,4,5,4,3,3,1,1,Beginner,Low
S07438,21,High,Beginner,Micro:bit,4,5,3,5,1,4,5,47,7,4,428,51,75,24,5,5,5,4,6,4,1,Beginner,Medium
S07439,29,High,None,Scratch,5,4,5,3,1,4,9,28,5,3,366,41,63,22,5,4,5,3,2,1,1,Proficient,High
S07440,24,Middle,None,Python,5,3,5,4,3,5,5,33,12,4,166,44,62,18,5,5,4,4,4,3,2,Expert,Medium
S07441,29,High,Intermediate,Blockly,3,4,3,5,3,3,3,33,6,5,84,69,93,24,2,3,5,4,5,1,1,Expert,Medium
S07442,22,High,Intermediate,Scratch,2,4,1,5,5,4,10,59,14,5,292,48,60,12,4,4,4,4,6,1,1,Expert,High
S07443,15,High,Beginner,Python,4,2,1,3,3,3,4,59,8,5,273,61,76,15,4,4,4,5,5,1,2,Developing,Low
S07444,25,Middle,Beginner,Python,4,2,2,2,2,5,8,48,12,3,423,69,81,12,3,3,4,2,5,3,2,Beginner,High
S07445,12,Middle,None,Python,5,4,5,4,3,4,10,42,19,3,145,60,77,17,3,3,4,5,4,2,2,Expert,Medium
S07446,26,Middle,None,Blockly,5,4,2,5,3,4,5,33,6,5,468,55,78,23,2,4,4,3,2,1,2,Beginner,High
S07447,25,Middle,Intermediate,Micro:bit,3,2,1,5,2,3,9,50,18,2,343,47,71,24,2,5,4,3,2,3,2,Proficient,Low
S07448,34,Middle,Beginner,Micro:bit,2,3,1,2,5,5,10,30,13,3,333,42,53,11,2,3,4,4,5,3,1,Beginner,High
S07449,14,High,Beginner,Scratch,3,5,3,4,3,5,3,46,10,5,433,58,72,14,5,3,3,2,3,1,2,Expert,High
S07450,22,Middle,None,Python,4,4,1,5,2,3,6,50,20,3,360,61,86,25,3,3,5,5,6,2,1,Proficient,Low
S07451,20,High,None,Micro:bit,3,5,2,3,2,5,4,53,20,2,402,46,71,25,4,4,3,2,4,4,1,Developing,Low
S07452,13,Middle,None,Python,5,5,5,2,4,4,4,41,5,3,331,54,77,23,5,3,5,2,3,2,1,Proficient,High
S07453,27,Middle,Intermediate,Python,3,4,3,3,4,4,3,37,5,5,219,68,79,11,3,3,4,4,5,4,1,Expert,Low
S07454,20,Middle,None,Python,4,5,3,5,1,5,6,54,8,3,487,49,60,11,4,3,4,3,6,2,2,Developing,Low
S07455,35,Middle,Beginner,Blockly,5,2,5,3,3,3,4,53,16,4,131,43,60,17,4,4,5,3,6,3,1,Expert,Low
S07456,27,Middle,None,Blockly,3,4,4,2,2,5,7,30,5,5,417,42,65,23,2,5,3,4,2,4,2,Beginner,Medium
S07457,24,High,Beginner,Scratch,5,5,4,2,5,3,5,57,7,5,102,58,68,10,4,3,5,3,4,1,2,Proficient,Medium
S07458,22,Middle,Intermediate,Scratch,5,2,1,5,5,4,10,45,11,4,273,68,86,18,4,5,4,4,3,2,1,Proficient,Low
S07459,22,High,Intermediate,Micro:bit,4,4,2,3,2,3,10,40,12,4,245,52,70,18,2,5,5,5,3,2,2,Expert,Low
S07460,17,Middle,Intermediate,Python,3,4,5,2,3,5,7,33,11,4,97,58,71,13,2,5,4,4,6,1,2,Expert,Low
S07461,24,High,None,Python,5,2,3,3,2,3,4,26,18,5,186,43,56,13,5,5,4,3,5,2,1,Developing,High
S07462,33,High,None,Scratch,3,3,1,2,3,5,10,48,12,4,122,67,83,16,3,3,4,4,3,2,1,Proficient,Low
S07463,33,High,None,Scratch,5,4,1,4,5,5,6,54,7,2,480,70,81,11,3,5,5,2,3,4,1,Expert,Low
S07464,23,Middle,Beginner,Scratch,5,3,2,4,5,3,10,28,7,5,452,51,64,13,4,4,3,5,3,4,2,Beginner,Medium
S07465,19,High,None,Python,4,2,5,3,5,4,5,35,11,3,303,40,64,24,5,5,3,4,5,3,1,Proficient,Low
S07466,20,Middle,None,Blockly,5,2,2,2,5,3,4,38,8,5,293,61,82,21,4,4,5,2,4,3,2,Expert,Medium
S07467,20,Middle,Beginner,Scratch,4,3,5,5,3,3,8,31,8,4,188,60,79,19,5,5,4,5,5,2,2,Developing,Low
S07468,26,High,Beginner,Python,5,4,4,3,2,4,3,29,13,4,133,51,61,10,2,4,5,3,6,4,1,Developing,High
S07469,15,High,Intermediate,Scratch,3,4,5,3,5,4,6,25,17,2,252,46,56,10,2,5,3,2,3,1,2,Expert,Medium
S07470,33,High,None,Micro:bit,2,2,5,2,5,5,8,47,19,2,304,61,85,24,5,3,5,2,3,4,2,Developing,Medium
S07471,17,High,None,Scratch,2,2,3,4,3,5,6,28,17,3,440,68,90,22,2,4,4,4,2,1,1,Expert,Medium
S07472,20,Middle,Beginner,Scratch,2,3,3,5,5,3,9,32,20,4,473,43,58,15,2,4,5,4,5,4,2,Proficient,Medium
S07473,35,High,Intermediate,Scratch,3,5,1,2,3,5,8,54,8,2,130,52,65,13,3,4,4,2,2,4,1,Expert,Medium
S07474,30,High,Beginner,Micro:bit,2,3,2,3,3,5,3,42,13,3,93,43,60,17,2,5,3,4,4,2,2,Developing,Low
S07475,17,Middle,None,Blockly,2,2,2,2,1,3,5,51,7,3,127,57,79,22,5,4,5,3,5,4,2,Expert,Medium
S07476,25,High,Intermediate,Scratch,3,2,3,3,3,3,9,42,16,5,184,59,81,22,2,4,3,4,2,4,2,Developing,Low
S07477,17,High,None,Scratch,3,4,3,2,1,3,10,29,20,2,384,68,91,23,5,3,5,5,2,4,2,Proficient,High
S07478,15,Middle,Beginner,Micro:bit,3,4,3,2,3,5,4,57,16,4,117,43,58,15,3,3,3,4,6,4,1,Expert,Low
S07479,20,High,Intermediate,Micro:bit,3,3,1,5,4,5,10,52,20,4,215,62,83,21,4,3,4,2,4,4,1,Beginner,High
S07480,32,High,Intermediate,Micro:bit,3,4,2,3,1,5,7,58,12,3,293,68,79,11,2,3,5,5,6,1,2,Proficient,Medium
